Year_Birth;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Response;Complain;Dt_year;Dt_month;Education_2n Cycle;Education_Basic;Education_Graduation;Education_Master;Education_PhD;Marital_Status_Absurd;Marital_Status_Alone;Marital_Status_Divorced;Marital_Status_Married;Marital_Status_Single;Marital_Status_Together;Marital_Status_Widow;Marital_Status_YOLO;Country_AUS;Country_CA;Country_GER;Country_IND;Country_ME;Country_SA;Country_SP;Country_US
1947.0;25358.0;0.0;1.0;57.0;1900.0;0.0;500.0;0.0;0.0;800.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1952.0;83844.0;0.0;0.0;57.0;90100.0;3100.0;34500.0;7500.0;3100.0;19100.0;1.0;1.0;6.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2013.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1952.0;83844.0;0.0;0.0;57.0;90100.0;3100.0;34500.0;7500.0;3100.0;19100.0;1.0;1.0;6.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2013.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1952.0;83844.0;0.0;0.0;57.0;90100.0;3100.0;34500.0;7500.0;3100.0;19100.0;1.0;1.0;6.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2013.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1968.0;83664.0;1.0;1.0;57.0;86600.0;2100.0;15100.0;2800.0;2100.0;8600.0;3.0;0.0;3.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1951.0;27450.0;0.0;0.0;57.0;3700.0;1200.0;2300.0;800.0;1100.0;5200.0;1.0;1.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1965.0;71322.0;0.0;1.0;57.0;75300.0;4300.0;22600.0;6900.0;1000.0;20400.0;2.0;3.0;8.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1969.0;65176.0;0.0;1.0;57.0;96000.0;2800.0;18300.0;22000.0;7000.0;7000.0;4.0;2.0;9.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1952.0;61010.0;0.0;1.0;57.0;88800.0;0.0;5700.0;0.0;0.0;7600.0;2.0;3.0;8.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1948.0;34469.0;1.0;1.0;58.0;1900.0;600.0;2000.0;0.0;500.0;1200.0;3.0;0.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1952.0;28332.0;0.0;0.0;58.0;1400.0;1000.0;1300.0;400.0;1500.0;900.0;1.0;0.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1965.0;33456.0;1.0;1.0;58.0;700.0;300.0;1000.0;800.0;100.0;700.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1968.0;38443.0;1.0;1.0;58.0;3200.0;0.0;500.0;0.0;0.0;100.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1952.0;82623.0;0.0;0.0;58.0;20400.0;3400.0;20400.0;17200.0;15300.0;17300.0;1.0;1.0;14.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1947.0;74485.0;0.0;0.0;58.0;49900.0;14900.0;81500.0;17300.0;4900.0;4900.0;1.0;2.0;11.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1955.0;65748.0;0.0;1.0;58.0;17200.0;7300.0;9300.0;9500.0;7800.0;3400.0;2.0;1.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2013.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1957.0;82017.0;0.0;0.0;58.0;18400.0;2300.0;44600.0;3000.0;2300.0;2300.0;1.0;2.0;6.0;7.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;2012.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1957.0;58138.0;0.0;0.0;58.0;63500.0;8800.0;54600.0;17200.0;8800.0;8800.0;3.0;3.0;15.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2012.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1953.0;59354.0;0.0;2.0;59.0;29500.0;2100.0;7800.0;3900.0;1300.0;1300.0;1.0;1.0;6.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1955.0;58482.0;0.0;1.0;59.0;57600.0;700.0;11500.0;1900.0;700.0;700.0;2.0;2.0;6.0;9.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2014.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1943.0;57513.0;0.0;0.0;59.0;73500.0;4000.0;18300.0;5200.0;2000.0;3000.0;2.0;2.0;5.0;13.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1951.0;80872.0;0.0;0.0;60.0;48300.0;7200.0;56700.0;9400.0;1200.0;10800.0;1.0;1.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1956.0;84117.0;0.0;0.0;60.0;61100.0;7600.0;74900.0;5900.0;4500.0;2600.0;1.0;2.0;15.0;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2014.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1958.0;38741.0;1.0;1.0;60.0;700.0;1000.0;1700.0;800.0;600.0;1300.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1968.0;75922.0;0.0;0.0;60.0;26500.0;13800.0;55300.0;22400.0;2300.0;9200.0;1.0;1.0;6.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1965.0;56962.0;2.0;1.0;60.0;29200.0;300.0;7700.0;1000.0;300.0;2600.0;7.0;2.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1965.0;56962.0;2.0;1.0;60.0;29200.0;300.0;7700.0;1000.0;300.0;2600.0;7.0;2.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1949.0;70165.0;0.0;0.0;60.0;16100.0;0.0;25300.0;19900.0;19100.0;12200.0;1.0;1.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1951.0;29298.0;1.0;1.0;60.0;600.0;0.0;200.0;200.0;0.0;100.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1967.0;63246.0;0.0;2.0;60.0;59300.0;3000.0;9100.0;2900.0;2200.0;700.0;1.0;2.0;5.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1952.0;33402.0;1.0;1.0;60.0;2600.0;200.0;1900.0;1000.0;500.0;800.0;3.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1949.0;72643.0;0.0;0.0;60.0;52600.0;8000.0;55300.0;12300.0;9400.0;5300.0;1.0;1.0;15.0;7.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2013.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1956.0;55284.0;0.0;1.0;60.0;54700.0;700.0;14000.0;0.0;700.0;6300.0;3.0;2.0;8.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1953.0;53593.0;1.0;1.0;60.0;34900.0;400.0;7800.0;600.0;0.0;4300.0;8.0;2.0;3.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1957.0;66726.0;1.0;1.0;61.0;34900.0;700.0;3500.0;0.0;0.0;4700.0;3.0;3.0;3.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1959.0;62450.0;0.0;1.0;61.0;51500.0;4700.0;26700.0;6200.0;6600.0;3800.0;2.0;2.0;8.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1959.0;33762.0;2.0;1.0;61.0;5300.0;100.0;3400.0;200.0;0.0;1600.0;3.0;1.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1966.0;60894.0;0.0;1.0;61.0;60600.0;700.0;15500.0;1000.0;0.0;5400.0;5.0;3.0;5.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1959.0;87771.0;0.0;1.0;61.0;149200.0;3800.0;28700.0;5000.0;5700.0;3300.0;1.0;1.0;15.0;4.0;2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;2013.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1959.0;87771.0;0.0;1.0;61.0;149200.0;3800.0;28700.0;5000.0;5700.0;3300.0;1.0;2.0;15.0;4.0;2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;2013.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1955.0;50737.0;0.0;1.0;61.0;7800.0;0.0;1100.0;0.0;0.0;1000.0;1.0;0.0;0.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2013.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1956.0;26150.0;2.0;1.0;61.0;500.0;100.0;1300.0;300.0;500.0;100.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1951.0;57304.0;0.0;1.0;61.0;35600.0;8000.0;32900.0;13800.0;1700.0;10600.0;2.0;2.0;9.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1951.0;71107.0;0.0;1.0;61.0;53300.0;1000.0;21700.0;19800.0;17400.0;19500.0;2.0;2.0;9.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1958.0;81320.0;0.0;0.0;61.0;18300.0;3300.0;49300.0;5900.0;10300.0;5700.0;1.0;1.0;5.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1970.0;63684.0;0.0;1.0;61.0;57500.0;8000.0;42800.0;20800.0;9300.0;8000.0;3.0;2.0;6.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;69016.0;0.0;1.0;61.0;72600.0;5300.0;36300.0;12300.0;10700.0;16100.0;4.0;3.0;14.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1957.0;73803.0;0.0;1.0;61.0;83300.0;8000.0;36300.0;5200.0;2600.0;17400.0;2.0;2.0;8.0;6.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2012.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1955.0;38452.0;1.0;1.0;62.0;5600.0;0.0;1400.0;0.0;0.0;200.0;3.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1955.0;38452.0;1.0;1.0;62.0;5600.0;0.0;1400.0;0.0;0.0;200.0;3.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1955.0;80395.0;0.0;0.0;62.0;44500.0;2500.0;70600.0;8000.0;7600.0;4800.0;1.0;2.0;8.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2013.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1949.0;35416.0;0.0;0.0;62.0;24800.0;300.0;8100.0;400.0;300.0;5100.0;3.0;2.0;2.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1946.0;44124.0;0.0;1.0;62.0;28400.0;0.0;5500.0;0.0;600.0;5200.0;4.0;2.0;3.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1958.0;50729.0;1.0;1.0;62.0;23900.0;1300.0;14300.0;4500.0;400.0;5200.0;9.0;2.0;3.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1953.0;94384.0;0.0;0.0;62.0;111100.0;2400.0;79000.0;16000.0;4500.0;17200.0;0.0;1.0;12.0;5.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;2013.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1953.0;94384.0;0.0;0.0;62.0;111100.0;2400.0;79000.0;16000.0;4500.0;17200.0;0.0;1.0;12.0;5.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;2013.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1951.0;34838.0;1.0;1.0;62.0;2800.0;2300.0;2900.0;2900.0;1400.0;4700.0;3.0;1.0;2.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1949.0;54356.0;0.0;1.0;62.0;71000.0;1500.0;3000.0;2000.0;0.0;0.0;3.0;4.0;3.0;8.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2012.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1952.0;55951.0;0.0;1.0;62.0;124100.0;0.0;8000.0;0.0;1300.0;4000.0;3.0;1.0;9.0;11.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2012.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1949.0;67911.0;0.0;1.0;63.0;52900.0;0.0;35600.0;6300.0;2800.0;0.0;3.0;2.0;11.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1949.0;67911.0;0.0;1.0;63.0;52900.0;0.0;35600.0;6300.0;2800.0;0.0;3.0;2.0;11.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1970.0;32303.0;0.0;1.0;63.0;3500.0;0.0;200.0;0.0;0.0;200.0;2.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1968.0;55954.0;0.0;1.0;63.0;44700.0;0.0;2800.0;0.0;0.0;4300.0;3.0;2.0;3.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1959.0;52332.0;0.0;0.0;63.0;21200.0;500.0;3300.0;700.0;0.0;200.0;1.0;1.0;3.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1949.0;54591.0;0.0;1.0;63.0;37600.0;400.0;9400.0;1200.0;900.0;2400.0;3.0;2.0;3.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1949.0;74859.0;0.0;0.0;63.0;57000.0;7300.0;61400.0;13300.0;10200.0;7300.0;1.0;2.0;8.0;11.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2013.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1949.0;58607.0;0.0;1.0;63.0;86700.0;0.0;8600.0;0.0;0.0;1900.0;3.0;0.0;5.0;9.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2012.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1968.0;36778.0;1.0;1.0;63.0;2900.0;400.0;3400.0;200.0;400.0;400.0;3.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1969.0;42731.0;1.0;0.0;64.0;15900.0;200.0;5100.0;600.0;200.0;2400.0;3.0;1.0;2.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1965.0;40760.0;0.0;1.0;64.0;7000.0;0.0;1700.0;0.0;0.0;600.0;2.0;1.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1965.0;69969.0;0.0;0.0;64.0;88200.0;2900.0;51400.0;3800.0;2900.0;4400.0;1.0;1.0;3.0;6.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2013.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
